Wall time,Step,Value
1769012975.9921126,7015,13983.38671875
1769013109.832167,7107,14481.376953125
1769013119.8530037,7115,13760.953125
1769013172.204604,7156,11798.5751953125
1769013268.8225682,7217,12702.64453125
1769013307.37365,7248,13044.5078125
1769013405.7297246,7312,12050.486328125
1769013427.8624356,7330,14908.349609375
1769013440.5157242,7340,13191.2158203125
1769013441.9422884,7341,14569.404296875
1769013465.5092695,7360,13027.2626953125
1769013493.9968102,7383,12997.361328125
1769013535.3876414,7402,14049.2080078125
1769013595.7230647,7451,13660.37109375
1769013607.1775815,7461,13862.4931640625
1769013610.463228,7464,12795.1953125
1769013628.7812068,7479,13493.62890625
1769013688.5935488,7512,14090.720703125
1769013830.1998255,7610,13219.8759765625
1769013873.761379,7645,14468.48046875
1769013927.7928789,7688,14445.9462890625
1769013934.9251597,7694,13908.3447265625
1769014034.6953084,7761,12969.6630859375
1769014059.4218743,7781,14097.6435546875
1769014069.3157425,7789,12339.78515625
1769014081.6712966,7799,15224.2646484375
1769014141.849931,7834,12314.0078125
1769014241.7872849,7901,12988.1455078125
1769014280.4905338,7933,13458.3232421875
1769014349.5543158,7992,14867.1630859375
1769014409.5681665,8027,14818.1953125
1769014422.6618779,8038,13747.4384765625
1769014436.5404794,8050,14027.2734375
1769014456.5302308,8067,13287.4384765625
1769014613.8184037,8181,13428.7392578125
1769014675.3488276,8216,11121.982421875
1769014682.494198,8222,13703.2978515625
1769014766.1986501,8291,13387.33203125
1769014837.1720955,8335,15124.2783203125
1769014844.3960416,8341,13123.3466796875
1769014871.9809299,8364,13861.271484375
1769014878.2259834,8369,14095.25390625
1769014889.2416525,8378,13837.751953125
1769015016.6896164,8468,12707.16015625
1769015020.4449816,8471,12698.5048828125
1769015054.309941,8499,13044.890625
1769015085.004592,8509,14135.845703125
1769015155.0194979,8567,13017.599609375
1769015217.7183597,8602,14009.5927734375
1769015256.9831138,8635,14837.8828125
1769015258.2303054,8636,15528.076171875
1769015324.822073,8691,14128.1484375
1769015330.931178,8696,14630.2568359375
1769015517.8060918,8820,14683.458984375
1769015521.533814,8823,15516.4287109375
1769015589.922595,8879,15076.1611328125
1769015598.05157,8886,13686.6953125
1769015636.3667433,8905,15171.2275390625
1769015639.7987978,8908,14544.3798828125
1769015664.3395748,8929,15034.802734375
1769015672.994165,8936,15375.5419921875
1769015700.6706803,8959,14009.4267578125
1769015721.2511785,8976,14740.09765625
1769015743.4908817,8994,13942.8251953125
1769015768.92687,9000,13348.52734375
1769015780.5391095,9010,13115.3369140625
1769015837.709904,9056,14743.0078125
1769015847.548971,9064,14574.064453125
1769016081.8347642,9227,14707.6669921875
1769016090.2905605,9234,12856.53125
1769016123.1080437,9261,14428.9736328125
1769016197.206416,9308,14260.9599609375
1769016208.4779637,9317,15155.0537109375
1769016248.39575,9349,14759.4873046875
1769016274.607469,9370,14177.505859375
1769016345.6447344,9413,13789.2646484375
1769016349.4408562,9416,14810.28515625
1769016374.4059875,9436,14811.6953125
1769016383.069116,9443,14318.92578125
1769016414.6902807,9469,12962.46875
1769016517.0743093,9539,13908.1748046875
1769016527.7303646,9548,12251.107421875
1769016536.5372837,9555,15200.2109375
1769016552.8129194,9568,11833.5166015625
1769016579.8204143,9590,15083.7353515625
1769016644.0954294,9628,15483.658203125
1769016681.2491782,9658,14752.5380859375
1769016708.9729855,9681,14827.21875
1769016730.2598262,9699,14609.3271484375
1769016834.1292303,9769,13423.1162109375
1769016940.8278959,9841,14845.8427734375
1769016944.600534,9844,14625.7841796875
1769016994.3453841,9884,11637.8134765625
1769017041.5047574,9908,12276.123046875
1769017122.3052247,9973,14452.0556640625
1769017237.9444818,10051,13709.443359375
1769017244.3668802,10056,13641.28515625
1769017248.2651227,10059,13134.302734375
1769017279.4050446,10085,12377.580078125
1769017349.3776894,10129,14968.6337890625
1769017368.7556322,10145,15194.849609375
1769017397.437335,10169,14806.67578125
1769017417.357468,10186,15351.7548828125
1769017522.2832544,10257,13719.4736328125
1769017545.7799344,10277,14985.4482421875
1769017553.7267609,10284,13185.4658203125
1769017707.999903,10397,14501.71484375
1769017729.7791886,10400,14502.5927734375
1769017755.8650377,10421,14518.154296875
1769017826.0832539,10480,14156.822265625
1769017838.0959952,10490,13599.2265625
1769017843.1329665,10494,14403.0322265625
1769017896.5700173,10523,13934.1015625
1769017935.4732492,10555,10787.0927734375
1769017936.5798879,10556,12924.650390625
1769018017.6761274,10608,14572.9384765625
1769018038.295587,10625,15096.869140625
1769018055.5653906,10639,14913.5576171875
1769018074.5517688,10655,15147.150390625
1769018094.9185672,10672,13242.7392578125
1769018162.2577672,10712,15377.578125
1769018218.1761053,10758,15672.9951171875
1769018219.2438798,10759,14700.55078125
1769018245.820377,10781,14044.6025390625
1769018254.4410217,10788,16199.1904296875
1769018307.9743383,10816,15116.4619140625
1769018320.357117,10826,12792.5478515625
1769018326.4729187,10831,13264.779296875
1769018339.740206,10842,14520.580078125
1769018350.514731,10851,14959.88671875
1769018367.2818074,10865,14603.1220703125
1769018432.871555,10903,13314.0244140625
1769018436.5317137,10906,15193.8408203125
1769018477.894803,10940,14756.3583984375
1769018482.9914057,10944,15056.1455078125
