Wall time,Step,Value
1769024322.934175,15133,4791190528.0
1769024326.949147,15137,4917015552.0
1769024372.039177,15181,4838199808.0
1769024407.3467128,15200,4988096512.0
1769024474.893738,15267,4962066944.0
1769024549.0458157,15325,4869036032.0
1769024566.358863,15342,5172440064.0
1769024572.4586852,15348,5160896512.0
1769024672.1331549,15429,4833001472.0
1769024704.9705718,15457,4803727360.0
1769024725.356837,15474,4438212608.0
1769024727.481277,15476,4963568128.0
1769024775.199393,15508,4976674816.0
1769024805.8550308,15539,4820882944.0
1769024865.0775151,15598,4707563008.0
1769025038.3740754,15741,5012435968.0
1769025062.5398035,15765,5080884736.0
1769025071.6198242,15774,4668765184.0
1769025077.7946923,15780,5047868416.0
1769025140.3238728,15826,4623048704.0
1769025143.347766,15829,4867022336.0
1769025162.8191,15848,5126098432.0
1769025182.0317025,15867,4881752064.0
1769025310.6408124,15980,5095002112.0
1769025324.7910204,15994,4845649920.0
1769025403.9873285,16057,5123715072.0
1769025443.6865537,16096,4597531136.0
1769025480.809773,16117,4995535360.0
1769025540.254764,16176,5276124160.0
1769025553.3494198,16189,5057848320.0
1769025563.4464,16199,4939665408.0
1769025582.899458,16203,5048454144.0
1769025630.172285,16250,4940962304.0
1769025718.7160313,16322,4596305408.0
1769025740.9426665,16344,4996541952.0
1769025758.239932,16361,4613617152.0
1769025819.9135025,16407,5005298688.0
1769025854.339859,16441,4870439936.0
1769025935.749989,16506,4882407424.0
1769025990.7795894,16560,4805569536.0
1769026016.8783286,16586,4966128128.0
1769026021.9483275,16591,5034544128.0
1769026109.4350195,16662,4436903424.0
1769026113.4639142,16666,4914990080.0
1769026146.0203323,16698,5134140416.0
1769026210.9596648,16747,5000961024.0
1769026288.5499518,16809,5060479488.0
1769026289.544334,16810,4870505984.0
1769026314.8331916,16835,4978843136.0
1769026323.877902,16844,4539635200.0
1769026337.8857768,16858,4835227648.0
1769026395.7345686,16900,5018553856.0
1769026420.8511283,16925,5020015616.0
1769026577.7627704,17067,5039552000.0
1769026608.6025515,17098,5068731904.0
1769026657.494258,17132,4794852352.0
1769026680.4720643,17155,4940209664.0
1769026718.3764682,17193,4853445120.0
1769026743.8155563,17203,5133392896.0
1769026780.237973,17240,5097417216.0
1769026788.2261446,17248,4600025088.0
1769026802.1398692,17262,4658367488.0
1769026813.0759804,17273,4802478080.0
1769026830.9952302,17291,5065011712.0
1769026832.9961224,17293,4621667840.0
1769026870.9623945,17316,4901220864.0
1769026871.9480572,17317,4339866624.0
1769026872.9489198,17318,5047201792.0
1769026875.8514762,17321,5016625152.0
1769026894.8430352,17340,4949304832.0
1769026930.3378634,17375,5104463872.0
1769026947.5897524,17392,4860553216.0
1769026977.5445683,17406,5093594624.0
1769026999.004058,17427,5145274880.0
1769027017.2873101,17445,5366223872.0
1769027027.469293,17455,4768286208.0
1769027092.4891098,17504,4648334336.0
1769027132.881174,17544,4593524736.0
1769027146.8357232,17558,5147575808.0
1769027152.741678,17564,4836381184.0
1769027166.712937,17578,4856902144.0
1769027175.924223,17587,5039677440.0
1769027182.9640222,17594,5085980160.0
1769027184.0278735,17595,4996517376.0
1769027188.1158853,17599,5005401088.0
1769027229.05611,17624,4862733824.0
1769027239.097829,17634,5096612864.0
1769027259.2472498,17654,4778950656.0
1769027273.6822104,17668,4735891968.0
1769027325.9736166,17704,5058586624.0
1769027345.525376,17723,5140367872.0
1769027395.5812824,17772,4910633472.0
1769027396.6100216,17773,4914502656.0
1769027444.4714885,17805,5186595328.0
1769027482.613509,17843,5048095232.0
1769027610.8834183,17954,5123505664.0
1769027620.0932605,17963,4921156608.0
1769027636.400522,17979,5083084800.0
1769027639.4162529,17982,4924381184.0
1769027648.432131,17991,4966254592.0
1769027692.8204794,18019,5184732672.0
1769027727.259853,18053,4623575040.0
1769027728.325048,18054,4626629632.0
1769027740.5206566,18066,5003651584.0
1769027795.1895819,18105,5323453952.0
1769027820.5139003,18130,5132043264.0
1769027837.464208,18147,4918862336.0
1769027881.3567398,18191,5157778432.0
1769027921.1171443,18215,5175810560.0
1769027943.4403722,18237,5001263616.0
1769027971.6410475,18265,4813799424.0
1769028040.9909892,18319,4962231296.0
1769028085.3707073,18363,5035352576.0
1769028189.997481,18452,5172905472.0
1769028190.9742417,18453,5092219392.0
1769028292.6796217,18540,5042673664.0
1769028300.7335172,18548,4937605120.0
1769028346.1780634,18593,4828559872.0
1769028422.020328,18653,5193643008.0
1769028498.68003,18714,4842011648.0
1769028505.8844059,18721,4767870464.0
1769028534.6133847,18750,5086057984.0
1769028571.1662252,18787,5279841280.0
1769028603.3736126,18804,5198393344.0
1769028645.4160292,18846,5124405248.0
1769028693.5422487,18894,4937944576.0
1769028748.1875162,18934,5222833152.0
1769028771.9592347,18959,4877203968.0
1769028790.1386738,18978,5231558656.0
1769028794.8616102,18983,5338562048.0
1769028832.395383,19006,5055765504.0
1769028854.2221608,19028,5044808704.0
1769028874.900431,19049,5153248256.0
1769028921.5766342,19096,5447406080.0
1769028957.7215772,19117,5086585344.0
1769028994.655471,19154,5044708864.0
1769029010.62535,19170,4649121792.0
1769029084.0339372,19228,4913076224.0
1769029128.0707228,19272,5133601792.0
1769029132.113775,19276,5031780352.0
1769029173.060877,19301,4861977088.0
1769029375.3421168,19486,4798365696.0
1769029406.0858874,19501,4824024576.0
1769029409.1777887,19504,4468725248.0
1769029431.123947,19526,4940894208.0
1769029437.1363163,19532,4952749568.0
1769029460.359562,19555,5172478464.0
1769029485.6509519,19580,4781260288.0
1769029501.049113,19595,5218087424.0
1769029557.525123,19635,5095187968.0
1769029563.483041,19641,5007856128.0
1769029577.814005,19655,5005249024.0
1769029588.7597485,19666,4882194432.0
1769029597.706895,19675,5065540096.0
1769029660.043895,19721,4857195520.0
1769029667.0058727,19728,5112724480.0
1769029671.0611372,19732,4993259008.0
1769029677.0652041,19738,4966432768.0
1769029736.0102024,19797,4955170816.0
1769029778.940114,19824,4884927488.0
1769029802.2689764,19847,5039101440.0
1769029887.1838486,19917,4890412032.0
1769029909.4806724,19939,5061597696.0
1769029942.5426526,19972,4951438336.0
1769029950.6079252,19980,4908293120.0
1769029959.6393652,19989,5054251520.0
1769029966.6411061,19996,4966066176.0
1769060051.8899958,20035,5178087936.0
1769060071.907019,20048,4820402176.0
1769060079.5840504,20053,5104046592.0
1769060087.5585318,20059,4894868480.0
1769060090.8134143,20062,4988332032.0
1769060602.6417718,20069,4938819072.0
1769060604.2073808,20070,4918092800.0
1769060607.3663967,20072,4795305472.0
1769060694.4472425,20114,4977661952.0
1769060699.3620126,20117,4892398592.0
1769061185.6295865,20115,5025242112.0
1769061225.860064,20142,5086601728.0
1769061230.4199033,20145,4936177152.0
1769061237.705508,20150,4986616832.0
1769061340.8902948,20206,5180756480.0
1769061363.2305572,20221,5290661888.0
1769061377.0737717,20230,5018982400.0
1769061379.98369,20232,5119856640.0
1769061437.9049406,20271,5376113152.0
1769061452.638457,20281,5048327680.0
1769061473.422759,20295,4897058304.0
1769061555.1949136,20338,4957357056.0
1769061586.6761618,20360,5238850560.0
1769061620.3058524,20383,5228562944.0
1769061695.3653536,20424,5036176384.0
1769061712.8000915,20437,5042731008.0
1769061714.2216678,20438,4884393984.0
1769061743.156134,20458,5055127040.0
1769061746.037273,20460,5171751424.0
1769061751.7781131,20465,5106787328.0
1769061765.008057,20476,5215651840.0
1769061942.1366494,20586,5185085952.0
1769061943.5689251,20587,4976638464.0
1769061987.0920436,20604,4983363584.0
1769061993.0063357,20608,4894409728.0
1769062048.4294271,20645,4923614208.0
1769062094.8364758,20676,4852035584.0
1769062096.2915943,20677,5096976896.0
1769062100.8508236,20680,4958420992.0
1769062102.4386525,20681,4619911168.0
1769062181.9051108,20720,5116672000.0
1769062195.3486738,20729,5330332672.0
1769062231.3904908,20753,5159854592.0
1769062281.4380534,20786,5024514048.0
1769062336.3100653,20810,4952622080.0
1769062337.8138623,20811,5091517952.0
1769062394.2508016,20847,4940798464.0
1769062453.8408744,20885,5180632576.0
1769062535.0166245,20925,5117792768.0
1769062545.423694,20933,4914444288.0
1769062546.949559,20934,4961800704.0
1769062592.5854695,20965,4837859328.0
1769062603.2249632,20974,5268703744.0
1769062609.1319137,20978,4901119488.0
1769062724.1785796,21042,4904531968.0
1769062841.3406708,21107,5080574976.0
1769062876.4539242,21130,5187188736.0
1769063022.739057,21214,4722061312.0
1769063027.2769594,21217,4968625152.0
1769063034.8382976,21222,5088572416.0
1769063136.7191877,21289,4924098560.0
1769063183.6046917,21307,4860826624.0
1769063298.3757777,21382,5112512000.0
1769063374.2068853,21421,5062281216.0
1769063375.4030197,21422,4947158016.0
1769063487.8116467,21498,5078405632.0
1769063524.3458037,21509,5061306880.0
1769063631.4336836,21579,5112965120.0
1769063651.3789985,21592,5036026880.0
1769063714.749987,21621,4946770944.0
1769063716.2504177,21622,5127270912.0
