Wall time,Step,Value
1769069344.9636917,24875,33.0
1769069417.585477,24906,35.0
1769069478.8746376,24945,66.0
1769069627.1463356,25031,102.0
1769069753.6353786,25104,140.0
1769069790.4122617,25129,9.0
1769069809.3922517,25142,35.0
1769069819.6819909,25149,18.0
1769069822.6856315,25151,71.0
1769069958.1102238,25230,42.0
1769070046.0233552,25289,58.0
1769070240.7622285,25403,99.0
1769070262.86795,25418,184.0
1769070339.660679,25470,53.0
1769070379.938882,25497,50.0
1769070490.6482224,25559,27.0
1769070528.0092707,25584,58.0
1769070639.624739,25645,64.0
1769070681.365161,25673,6.0
1769070688.5479596,25678,28.0
1769070756.4424832,25710,40.0
1769070810.2765326,25745,66.0
1769070834.9970841,25761,26.0
1769070864.6359766,25778,32.0
1769070946.6804264,25819,58.0
1769071017.5941103,25871,36.0
1769071097.9830205,25913,4.0
1769071119.031741,25927,19.0
1769071143.5421183,25943,60.0
1769071174.4317682,25964,55.0
1769071187.783079,25973,70.0
1769071211.8035896,25989,43.0
1769071216.3463042,25992,45.0
