Wall time,Step,Value
1769003732.1536872,1918,0.8555742502212524
1769003762.1536667,1935,0.8846154808998108
1769003784.9389908,1948,0.8345736861228943
1769003901.635876,2002,0.8960362076759338
1769003965.2659721,2037,0.8164736032485962
1769004039.4098668,2078,0.8588300347328186
1769004073.144313,2097,0.8663876056671143
1769004259.3898342,2188,0.8621259927749634
1769004299.1135898,2200,0.8207876682281494
1769004320.9211981,2212,0.8490514159202576
1769004356.489496,2232,0.7813452482223511
1769004365.687356,2237,0.8277422189712524
1769004367.4440577,2238,0.8622767329216003
1769004402.694048,2258,0.8981198668479919
1769004410.575011,2263,0.806409478187561
1769004505.0479138,2308,0.8141247630119324
1769004526.4283926,2320,0.8066578507423401
1769004590.7804878,2355,0.8417178392410278
1769004654.082386,2390,0.8365480303764343
1769004655.7985964,2391,0.8459272980690002
1769004659.2763793,2393,0.8385851383209229
1769004759.58891,2437,0.7532236576080322
1769004792.0339622,2454,0.7976433634757996
1769004795.5364833,2456,0.7733687162399292
1769004804.389922,2461,0.8274891972541809
1769004849.9355743,2486,0.9085787534713745
1769004851.7463415,2487,0.8264406323432922
1769004869.6938748,2497,0.8373640179634094
1769004873.1363626,2499,0.8166033029556274
1769004902.2328246,2504,0.8031005859375
1769004955.3010707,2533,0.8480294942855835
1769004983.1495736,2548,0.8329742550849915
1769004994.3021488,2554,0.886599063873291
1769005257.2148783,2686,0.8578085899353027
1769005377.0063398,2741,0.8617488741874695
1769005401.5053873,2755,0.8092743754386902
1769005461.9219797,2790,0.7764815092086792
1769005665.50527,2897,0.8311418294906616
1769005808.8028674,2968,0.8212916851043701
1769005899.1465118,3012,0.819776713848114
1769005946.8247504,3039,0.8571149110794067
1769005952.1882398,3042,0.8585540056228638
1769006073.7581377,3100,0.579517662525177
1769006183.2447982,3162,0.8549239635467529
1769006247.2166336,3197,0.8202477693557739
1769006325.6894464,3231,0.767007052898407
1769006349.9804084,3245,0.8191350102424622
1769006353.2901852,3247,0.8393977284431458
1769006354.9462996,3248,0.8142056465148926
1769006475.8289564,3306,0.7883496880531311
1769006600.1681354,3377,0.8156142830848694
1769006674.8029764,3409,0.8548424243927002
1769006744.6310897,3450,0.8537927865982056
1769006802.5579796,3481,0.877539873123169
1769007054.8726745,3601,0.828106164932251
1769007087.0177243,3619,0.7807645797729492
1769007090.7698197,3621,0.8386321663856506
1769007174.3661766,3671,0.8333652019500732
1769007286.7151146,3727,0.7948256134986877
1769007313.1254258,3742,0.7976133823394775
1769007403.201001,3794,0.8510069847106934
1769007459.7667263,3815,0.8073961138725281
1769007468.5448947,3820,0.8256329894065857
1769007472.0926967,3822,0.8277132511138916
1769007546.3892908,3865,0.7653592228889465
1769007674.8866315,3929,0.8105472326278687
1769007723.0791717,3957,0.7343723773956299
1769007772.3777463,3985,0.8251501321792603
1769007882.2333937,4037,0.8321110606193542
1769007991.8532894,4099,0.7946456670761108
1769008030.4486375,4110,0.8390244245529175
1769008156.1393857,4183,0.8739650845527649
1769008180.733337,4197,0.8615763783454895
1769008210.90174,4203,0.8095107078552246
1769008254.862259,4228,0.8397281169891357
1769008263.3083718,4233,0.8247314691543579
1769008315.417875,4264,0.845038115978241
1769008407.161479,4305,0.7187792658805847
1769008428.7269876,4318,0.8621876239776611
1769008431.3809845,4320,0.840749979019165
1769008587.8316386,4401,0.8217196464538574
1769008747.431767,4493,0.8426123261451721
1769008795.5060208,4510,0.7898498773574829
1769008831.3665066,4531,0.8067538738250732
1769009021.6043534,4629,0.7761246562004089
1769009084.8374891,4665,0.800743818283081
1769009091.6762075,4669,0.7812824845314026
1769009105.6317816,4677,0.7490125298500061
1769009256.7221124,4751,0.803711473941803
1769009321.8617146,4789,0.7752494215965271
1769009360.6946383,4801,0.7918869256973267
1769009363.898001,4803,0.8211917281150818
1769009429.1924791,4841,0.8101539015769958
1769009451.5801382,4853,0.8114374876022339
1769009525.1356199,4895,0.7904484272003174
1769009656.1995523,4963,0.817757785320282
1769009671.6009493,4972,0.8431598544120789
1769009676.5851424,4975,0.8251709938049316
1769009822.3774045,5051,0.8519752025604248
1769009825.6526093,5053,0.8301706910133362
1769009930.7493277,5107,0.8271713256835938
1769009980.2964654,5135,0.7955955862998962
1769010113.0950623,5201,0.772852897644043
1769010180.8064337,5240,0.8093792200088501
1769010356.684741,5330,0.8163554668426514
1769010384.349403,5346,0.8246810436248779
1769010408.3702543,5360,0.7859823107719421
1769010532.457485,5421,0.7505754232406616
1769010570.1352756,5443,0.8081576824188232
1769010714.9627354,5516,0.8056886196136475
1769010718.167891,5518,0.7070006132125854
1769010773.796306,5550,0.7582034468650818
1769010839.0257466,5588,0.7851656079292297
1769010984.9027138,5661,0.8096283674240112
1769010992.1375062,5665,0.8071479201316833
1769011018.804408,5680,0.8426682949066162
1769011106.460289,5721,0.8326490521430969
1769011111.6088295,5724,0.826758623123169
1769011251.5286093,5809,0.7951292395591736
1769011273.5816002,5826,0.8136929273605347
1769011277.4555767,5829,0.8387146592140198
1769011320.1293616,5863,0.806594967842102
1769011322.6149726,5865,0.8009835481643677
1769011331.3356254,5872,0.8369373679161072
1769011395.9494126,5908,0.8356224298477173
1769011421.987861,5929,0.8036966323852539
1769011450.8649478,5953,0.8325936794281006
1769011464.5434527,5964,0.8457227349281311
1769011498.032453,5991,0.7867368459701538
1769011540.6322575,6011,0.8162860870361328
1769011546.725028,6016,0.8401846885681152
1769011700.417069,6122,0.7189422845840454
1769011712.800816,6132,0.8143733739852905
1769011776.4946153,6182,0.800081193447113
1769011819.7518935,6201,0.7921478152275085
1769011836.1213279,6214,0.7864910364151001
1769011843.7335262,6220,0.8571785688400269
1769011860.780636,6233,0.8417578935623169
1769011933.1248243,6290,0.8122643828392029
1769011979.0067449,6313,0.7456719875335693
1769011984.9943871,6318,0.7310156226158142
1769012013.807494,6342,0.800248920917511
1769012041.3754504,6364,0.8072033524513245
1769012057.778613,6377,0.8370658159255981
1769012106.1095214,6401,0.7929391860961914
1769012226.9448855,6497,0.8015648126602173
1769012272.746708,6521,0.789596676826477
1769012339.0390189,6575,0.7591344714164734
1769012351.4956474,6585,0.7921851873397827
1769012392.615363,6604,0.809284508228302
1769012460.1811578,6658,0.7940100431442261
1769012507.5466287,6697,0.8309544324874878
1769012527.6482677,6700,0.8117257356643677
1769012542.2324874,6712,0.7758327126502991
1769012576.1110075,6739,0.7498676180839539
1769012581.169251,6743,0.8563626408576965
1769012726.965291,6847,0.8293054103851318
1769012736.9401262,6855,0.8485593199729919
1769012755.4587746,6870,0.831592857837677
1769012896.5645924,6967,0.8136309385299683
1769012929.4968765,6993,0.781903862953186
1769012975.9921126,7015,0.8129270672798157
1769013109.832167,7107,0.7871952056884766
1769013119.8530037,7115,0.7902487516403198
1769013172.204604,7156,0.7579081654548645
1769013268.8225682,7217,0.8211603760719299
1769013307.3746488,7248,0.7461441159248352
1769013405.7297246,7312,0.7504523992538452
1769013427.8624356,7330,0.805494487285614
1769013440.5157242,7340,0.7705029249191284
1769013441.9422884,7341,0.8338397145271301
1769013465.5092695,7360,0.7616366147994995
1769013493.9978101,7383,0.7190346717834473
1769013535.3876414,7402,0.7919226288795471
1769013595.7230647,7451,0.8052090406417847
1769013607.1775815,7461,0.7574743628501892
1769013610.463228,7464,0.710212767124176
1769013628.7812068,7479,0.7688115835189819
1769013688.5935488,7512,0.7811222672462463
1769013830.2008245,7610,0.7873789072036743
1769013873.761379,7645,0.7545392513275146
1769013927.7934017,7688,0.8107729554176331
1769013934.9251597,7694,0.7709472179412842
1769014034.6953084,7761,0.7627931237220764
1769014059.4218743,7781,0.7963359951972961
1769014069.3157425,7789,0.7741885185241699
1769014081.6712966,7799,0.8216967582702637
1769014141.849931,7834,0.6861603856086731
1769014241.7882838,7901,0.7256674766540527
1769014280.490815,7933,0.7340437769889832
1769014349.5543158,7992,0.7890344858169556
1769014409.5681665,8027,0.8283253312110901
1769014422.6628764,8038,0.8323224782943726
1769014436.5404794,8050,0.7387277483940125
1769014456.5302308,8067,0.7614433169364929
1769014613.8184037,8181,0.741308331489563
1769014675.3488276,8216,0.6959182024002075
1769014682.494198,8222,0.7801738381385803
1769014766.1986501,8291,0.7527366280555725
1769014837.1720955,8335,0.8187024593353271
1769014844.3960416,8341,0.7862075567245483
1769014871.9809299,8364,0.7408285737037659
1769014878.2265313,8369,0.7619028687477112
1769014889.2416525,8378,0.7739139795303345
1769015016.6896164,8468,0.7165870666503906
1769015020.4449816,8471,0.74873286485672
1769015054.309941,8499,0.7948715090751648
1769015085.004592,8509,0.7768510580062866
1769015155.0204983,8567,0.7546351552009583
1769015217.7183597,8602,0.7802305817604065
1769015256.9831138,8635,0.7956700921058655
1769015258.2303054,8636,0.8788087964057922
1769015324.8230734,8691,0.7657344341278076
1769015330.931178,8696,0.7954466342926025
1769015517.8060918,8820,0.7930415868759155
1769015521.533814,8823,0.823206901550293
1769015589.9235954,8879,0.825822651386261
1769015598.05157,8886,0.7291918396949768
1769015636.3667433,8905,0.8058029413223267
1769015639.7987978,8908,0.7921289205551147
1769015664.3395748,8929,0.7914019227027893
1769015672.994165,8936,0.8172397017478943
1769015700.6706803,8959,0.7844318151473999
1769015721.2511785,8976,0.7982532978057861
1769015743.4908817,8994,0.8071470260620117
1769015768.92687,9000,0.6970763206481934
1769015780.540111,9010,0.7394506335258484
1769015837.709904,9056,0.8382510542869568
1769015847.548971,9064,0.7892146706581116
1769016081.8347642,9227,0.8041725158691406
1769016090.2905605,9234,0.789568305015564
1769016123.1080437,9261,0.7678530216217041
1769016197.206416,9308,0.7602110505104065
1769016208.4779637,9317,0.7937925457954407
1769016248.39575,9349,0.7814180254936218
1769016274.607469,9370,0.7807577252388
1769016345.6447344,9413,0.7854741215705872
1769016349.4408562,9416,0.7660205960273743
1769016374.4059875,9436,0.7950979471206665
1769016383.069116,9443,0.8120070099830627
1769016414.6902807,9469,0.7121257185935974
1769016517.0743093,9539,0.8181405067443848
1769016527.7303646,9548,0.6842376589775085
1769016536.5372837,9555,0.791753888130188
1769016552.8129194,9568,0.759060800075531
1769016579.8204143,9590,0.827389121055603
1769016644.0954294,9628,0.844478189945221
1769016681.2491782,9658,0.7502650618553162
1769016708.9729855,9681,0.7893605828285217
1769016730.2598262,9699,0.782802164554596
1769016834.1292303,9769,0.7691264748573303
1769016940.8278959,9841,0.7679868936538696
1769016944.600534,9844,0.8157299160957336
1769016994.3453841,9884,0.7548206448554993
1769017041.5047574,9908,0.7622866034507751
1769017122.3052247,9973,0.8265948295593262
1769017237.9444818,10051,0.7838184833526611
1769017244.3668802,10056,0.7464649677276611
1769017248.2651227,10059,0.7651336193084717
1769017279.4050446,10085,0.7431949377059937
1769017349.3776894,10129,0.8117730617523193
1769017368.7556322,10145,0.818062424659729
1769017397.437335,10169,0.7854957580566406
1769017417.357468,10186,0.8243599534034729
1769017522.2832544,10257,0.7956379055976868
1769017545.7799344,10277,0.801734209060669
1769017553.7267609,10284,0.7701554894447327
1769017707.999903,10397,0.7806152105331421
1769017729.7791886,10400,0.7754755616188049
1769017755.8650377,10421,0.7808414101600647
1769017826.0832539,10480,0.7432008981704712
1769017838.0959952,10490,0.7512848377227783
1769017843.1329665,10494,0.7812305092811584
1769017896.5700173,10523,0.6966302990913391
1769017935.474251,10555,0.6617776155471802
1769017936.5798879,10556,0.7190425992012024
1769018017.6761274,10608,0.7958369255065918
1769018038.295587,10625,0.8052642941474915
1769018055.5663898,10639,0.8173226118087769
1769018074.5517688,10655,0.7989728450775146
1769018094.9185672,10672,0.7350395917892456
1769018162.2587671,10712,0.8103232979774475
1769018218.1761053,10758,0.8131501078605652
1769018219.2438798,10759,0.7898687124252319
1769018245.820377,10781,0.7735422849655151
1769018254.4415438,10788,0.8586288690567017
1769018307.9743383,10816,0.8335292339324951
1769018320.357117,10826,0.7443254590034485
1769018326.4739194,10831,0.708964467048645
1769018339.740206,10842,0.7834769487380981
1769018350.514731,10851,0.7822032570838928
1769018367.2818074,10865,0.7439678311347961
1769018432.871555,10903,0.7462106347084045
1769018436.5317137,10906,0.7843406796455383
1769018477.894803,10940,0.8302602767944336
1769018482.9914057,10944,0.8039357662200928
1769018510.2234643,10967,0.7957970499992371
1769018517.3798773,10973,0.7532095909118652
1769018519.8282294,10975,0.7650129795074463
1769018587.0439174,11015,0.6784029006958008
1769018594.4252052,11021,0.7981294989585876
1769018610.6203337,11034,0.7933336496353149
1769018616.571178,11039,0.8026469945907593
1769018711.2572107,11103,0.7915759086608887
1769018734.0049675,11122,0.7497283220291138
1769018745.2064621,11131,0.7473244667053223
1769018800.031719,11176,0.7955300211906433
1769018827.9890163,11199,0.7733522057533264
1769018849.1150417,11201,0.784540593624115
1769018850.408207,11202,0.7771838307380676
1769018921.6357062,11261,0.7721871733665466
1769018935.865935,11273,0.7555995583534241
1769019153.5755243,11420,0.778998851776123
1769019218.0273244,11473,0.7916607856750488
1769019242.8878071,11493,0.739653468132019
1769019299.813793,11524,0.8059179186820984
1769019310.685166,11533,0.748872697353363
1769019331.4840918,11550,0.7185840606689453
1769019341.2007053,11558,0.754273533821106
1769019352.305411,11567,0.7966335415840149
1769019390.9960907,11598,0.8202179074287415
1769019456.8364668,11637,0.8438041806221008
1769019471.522006,11649,0.8644462823867798
1769019499.5906906,11672,0.7872048020362854
1769019516.8007994,11686,0.7802409529685974
1769019519.2177022,11688,0.7913281321525574
1769019625.8436737,11760,0.7748119235038757
1769019784.1274388,11874,0.8008595705032349
1769019893.9715428,11949,0.7062378525733948
1769019919.4409313,11970,0.7705376744270325
1769019925.5462556,11975,0.8013284206390381
1769019942.9082766,11989,0.7008765935897827
1769019980.7183104,12004,0.7054176926612854
1769019989.2150338,12011,0.7644372582435608
1769020012.3366113,12030,0.7033916711807251
1769020027.1149848,12042,0.7950677871704102
1769020164.7774453,12139,0.6980456709861755
1769020196.5909462,12165,0.7972431182861328
1769020201.6825848,12169,0.700592577457428
1769020221.6159968,12185,0.8074374794960022
1769020291.101425,12227,0.788634181022644
1769020368.4240713,12291,0.7096223831176758
1769020372.1598659,12294,0.7268415093421936
1769020407.625343,12310,0.760908842086792
1769020512.1234179,12397,0.7915109395980835
1769020539.6502266,12406,0.7317286133766174
1769020577.841722,12437,0.7536969184875488
1769020605.1695695,12459,0.8169295787811279
1769020739.0338335,12554,0.8116579651832581
1769020845.547853,12626,0.8036721348762512
1769020901.625695,12672,0.8130862712860107
1769020954.475488,12700,0.7730753421783447
1769021027.4663332,12759,0.7776986360549927
1769021047.303676,12775,0.7491440773010254
1769021102.8029768,12806,0.7422357201576233
1769021138.7719219,12835,0.7059423327445984
1769021176.0322118,12865,0.8082471489906311
1769021192.1844087,12878,0.7296091914176941
1769021214.8695717,12897,0.773434042930603
1769021286.4733615,12940,0.7895253896713257
1769021311.2010229,12960,0.7728540301322937
1769021401.2502575,13018,0.7722048163414001
1769021422.5434506,13035,0.7224748730659485
1769021455.7021222,13062,0.7272340059280396
1769021481.3425472,13083,0.8695083856582642
1769021496.603473,13095,0.7486683130264282
1769021533.3820777,13110,0.7820325493812561
1769021538.241635,13114,0.8199946284294128
1769021558.9360635,13131,0.7966380715370178
1769021603.8702886,13167,0.7484295964241028
1769021671.625269,13207,0.8060183525085449
1769021672.9291337,13208,0.7990333437919617
1769021712.6398427,13240,0.7921176552772522
1769021822.1267827,13314,0.7723592519760132
1769021866.6475248,13350,0.70186448097229
1769021949.953243,13403,0.7588551640510559
1769021954.804686,13407,0.6862548589706421
1769021980.0525458,13427,0.7877285480499268
1769022040.3616798,13476,0.7169941067695618
1769022094.5255516,13505,0.815886914730072
1769022146.0265515,13547,0.7602713108062744
1769022208.4829211,13598,0.7327954769134521
1769022246.022887,13613,0.764373779296875
1769022255.8440583,13621,0.7662116885185242
1769022263.2533135,13627,0.8541054129600525
1769022328.751969,13680,0.752407968044281
1769022332.3999014,13683,0.8091704845428467
1769022401.09659,13723,0.7810803651809692
1769022431.132569,13748,0.745320737361908
1769022467.0353022,13777,0.8074678778648376
1769022528.1814387,13811,0.8063052296638489
1769022570.3248458,13846,0.8006384968757629
1769022599.1154187,13869,0.8578519821166992
1769022618.8205512,13885,0.7673639059066772
1769022702.4381335,13938,0.7910494208335876
1769022726.7420309,13958,0.7319570779800415
1769022730.3058977,13961,0.7683972716331482
1769022742.2273042,13971,0.7936364412307739
1769022749.5414817,13977,0.7532340288162231
1769022776.9512558,13999,0.8323743939399719
1769022897.2470071,14081,0.8437015414237976
1769023112.059041,14222,0.7868885397911072
1769023195.002084,14288,0.7856343388557434
1769023196.1689746,14289,0.825169026851654
1769023203.9359293,14295,0.8240607976913452
1769023233.363342,14304,0.803763747215271
1769023254.0196178,14321,0.7086580395698547
1769023269.2291188,14333,0.8018757700920105
1769023276.7871132,14339,0.7352216839790344
1769023351.101294,14398,0.7438957095146179
1769023430.6530123,14448,0.808073878288269
1769023488.8355556,14495,0.747222900390625
1769023550.796842,14531,0.8115122318267822
1769023579.7180417,14555,0.7594910860061646
1769023583.2965486,14558,0.7614564895629883
1769023689.7318482,14633,0.7524218559265137
1769023696.52132,14639,0.6817100048065186
1769023730.0956311,14669,0.7453961372375488
1769023740.2475765,14678,0.739656925201416
1769023744.6777484,14682,0.7621124982833862
1769023751.509924,14688,0.7676276564598083
1769023834.2855353,14747,0.6555097699165344
1769023871.6385908,14780,0.7412582635879517
1769023872.8340209,14781,0.7764536738395691
1769023881.5556831,14789,0.7003009915351868
1769023885.8630202,14793,0.725543737411499
1769023922.115615,14810,0.7377821207046509
1769023994.2371147,14874,0.7700203657150269
1769024013.9800105,14893,0.7509910464286804
1769024068.2599661,14926,0.7319158315658569
1769024069.4259875,14927,0.7896711230278015
1769024095.9835799,14951,0.8385114073753357
1769024196.2498772,15028,0.7307400703430176
1769024264.6782038,15091,0.7532774806022644
1769024322.934175,15133,0.8223879337310791
1769024326.949147,15137,0.7675783038139343
1769024372.039177,15181,0.7572087049484253
1769024407.3467128,15200,0.7434155344963074
1769024474.893738,15267,0.7574256658554077
1769024549.0458157,15325,0.769458532333374
1769024566.3578594,15342,0.739463746547699
1769024572.4586852,15348,0.7471568584442139
1769024672.1331549,15429,0.7696588635444641
1769024704.9705718,15457,0.8212393522262573
1769024725.356837,15474,0.8290483951568604
1769024727.481277,15476,0.7063525319099426
1769024775.199393,15508,0.7577549815177917
1769024805.8550308,15539,0.7633538842201233
1769024865.0775151,15598,0.7922815084457397
1769025038.3740754,15741,0.7621806859970093
1769025062.5398035,15765,0.6990073323249817
1769025071.6188247,15774,0.8218364715576172
1769025077.7946923,15780,0.7499878406524658
1769025140.3238728,15826,0.705027163028717
1769025143.347766,15829,0.7665287852287292
1769025162.8191,15848,0.7712637186050415
1769025182.0317025,15867,0.7531534433364868
1769025310.6408124,15980,0.7329661846160889
1769025324.7910204,15994,0.7528055310249329
1769025403.9873285,16057,0.7255014777183533
1769025443.6865537,16096,0.8274933099746704
1769025480.8087733,16117,0.7578791379928589
1769025540.254764,16176,0.6548182368278503
1769025553.3494198,16189,0.7612141966819763
1769025563.4464,16199,0.7958741188049316
1769025582.899458,16203,0.7408687472343445
1769025630.172285,16250,0.7538872957229614
1769025718.7160313,16322,0.8399553298950195
1769025740.9426665,16344,0.7818989157676697
1769025758.239932,16361,0.8304192423820496
1769025819.9135025,16407,0.7633419036865234
1769025854.339859,16441,0.7582156658172607
1769025935.749989,16506,0.771236002445221
1769025990.7795894,16560,0.799611508846283
1769026016.8783286,16586,0.7975085377693176
1769026021.9483275,16591,0.7611396312713623
1769026109.4350195,16662,0.8456767797470093
1769026113.4639142,16666,0.7588792443275452
1769026146.0203323,16698,0.7796725034713745
1769026210.9596648,16747,0.757219135761261
1769026288.5499518,16809,0.7105769515037537
1769026289.544334,16810,0.7258586883544922
1769026314.8331916,16835,0.7640587091445923
1769026323.877902,16844,0.837903618812561
1769026337.8857768,16858,0.7501603960990906
1769026395.7345686,16900,0.7376664280891418
1769026420.8511283,16925,0.7178730964660645
1769026577.7627704,17067,0.7633739709854126
1769026608.602024,17098,0.7164734601974487
1769026657.494258,17132,0.7702701091766357
1769026680.4720643,17155,0.7558608055114746
1769026718.3764682,17193,0.7834144234657288
1769026743.8155563,17203,0.7185829877853394
1769026780.237973,17240,0.7377811670303345
1769026788.2261446,17248,0.8398206233978271
1769026802.1398692,17262,0.7935399413108826
1769026813.0759804,17273,0.8365362286567688
1769026830.9952302,17291,0.7438650131225586
1769026832.9961224,17293,0.8153524994850159
1769026870.9623945,17316,0.7356893420219421
1769026871.9480572,17317,0.7770547270774841
1769026872.9489198,17318,0.7453110218048096
1769026875.8514762,17321,0.7748671174049377
1769026894.8430352,17340,0.7972000241279602
1769026930.3378634,17375,0.7910259962081909
1769026947.5897524,17392,0.7317453026771545
1769026977.5445683,17406,0.7342091798782349
1769026999.004058,17427,0.7344955801963806
1769027017.2873101,17445,0.6951494812965393
1769027027.469293,17455,0.7458851337432861
1769027092.4891098,17504,0.798372209072113
1769027132.881174,17544,0.7808789014816284
1769027146.8357232,17558,0.7245427966117859
1769027152.741678,17564,0.7661483883857727
1769027166.712937,17578,0.7096717953681946
1769027175.924223,17587,0.7501075863838196
1769027182.9640222,17594,0.7532802820205688
1769027184.0268726,17595,0.8058170676231384
1769027188.1158853,17599,0.7548292875289917
1769027229.05611,17624,0.7655594348907471
1769027239.0968294,17634,0.7482301592826843
1769027259.2472498,17654,0.7994842529296875
1769027273.6822104,17668,0.7898882627487183
1769027325.9736166,17704,0.7984818816184998
1769027345.525376,17723,0.722416877746582
1769027395.5812824,17772,0.7401552200317383
1769027396.6100216,17773,0.7122452259063721
1769027444.4714885,17805,0.7334836721420288
1769027482.613509,17843,0.7398039102554321
1769027610.8824186,17954,0.7606451511383057
1769027620.0932605,17963,0.8020800352096558
1769027636.3995218,17979,0.6604278087615967
1769027639.4162529,17982,0.7701253890991211
1769027648.432131,17991,0.6970066428184509
1769027692.8204794,18019,0.7590250968933105
1769027727.259853,18053,0.799408495426178
1769027728.325048,18054,0.8299161791801453
1769027740.5206566,18066,0.7859350442886353
1769027795.1895819,18105,0.7130129933357239
1769027820.5139003,18130,0.7573855519294739
1769027837.464208,18147,0.726972758769989
1769027881.3567398,18191,0.7583065032958984
1769027921.1171443,18215,0.7398314476013184
1769027943.4393728,18237,0.7922871112823486
1769027971.6410475,18265,0.7654368877410889
1769028040.9909892,18319,0.7327704429626465
1769028085.3707073,18363,0.7165154218673706
1769028189.997481,18452,0.7222166061401367
1769028190.9742417,18453,0.7179641127586365
1769028292.6796217,18540,0.7031700611114502
1769028300.7335172,18548,0.8181943297386169
1769028346.1780634,18593,0.7833486795425415
1769028422.020328,18653,0.6822600960731506
1769028498.68003,18714,0.8332834839820862
1769028505.8844059,18721,0.7987174391746521
1769028534.6133847,18750,0.7465693354606628
1769028571.1662252,18787,0.6821067929267883
1769028603.3736126,18804,0.7453241944313049
1769028645.4160292,18846,0.7382787466049194
1769028693.5422487,18894,0.7484973073005676
1769028748.1869986,18934,0.7843964695930481
1769028771.9592347,18959,0.7927907109260559
1769028790.1386738,18978,0.7372791171073914
1769028794.8616102,18983,0.6804805994033813
1769028832.395383,19006,0.7317031621932983
1769028854.2221608,19028,0.7860288619995117
1769028874.900431,19049,0.7159972190856934
1769028921.5766342,19096,0.6991749405860901
1769028957.7215772,19117,0.7269725799560547
1769028994.655471,19154,0.7583330869674683
1769029010.62535,19170,0.7488792538642883
1769029084.0339372,19228,0.7529740333557129
1769029128.0707228,19272,0.8009831309318542
1769029132.113775,19276,0.739782452583313
1769029173.060877,19301,0.7580419778823853
1769029375.3421168,19486,0.7882820963859558
1769029406.0858874,19501,0.7425914406776428
1769029409.1777887,19504,0.8283071517944336
1769029431.123947,19526,0.756065845489502
1769029437.1363163,19532,0.7187591791152954
1769029460.3590434,19555,0.7382460832595825
1769029485.6509519,19580,0.7666144371032715
1769029501.049113,19595,0.7123623490333557
1769029557.525123,19635,0.7229699492454529
1769029563.483041,19641,0.7099269032478333
1769029577.814005,19655,0.7252788543701172
1769029588.7597485,19666,0.7591457366943359
1769029597.706895,19675,0.7184501886367798
1769029660.043895,19721,0.7638972997665405
1769029667.0058727,19728,0.7068305611610413
1769029671.0611372,19732,0.7450258135795593
1769029677.0652041,19738,0.7120286822319031
1769029736.0102024,19797,0.7694107890129089
1769029778.940114,19824,0.8096777200698853
1769029802.2689764,19847,0.743004322052002
1769029887.1838486,19917,0.760551929473877
1769029909.4806724,19939,0.7299180626869202
1769029942.5426526,19972,0.7177046537399292
1769029950.6079252,19980,0.7629283666610718
1769029959.6393652,19989,0.7698659896850586
1769029966.6411061,19996,0.7482151985168457
1769060051.8889954,20035,0.7354327440261841
1769060071.907019,20048,0.7422498464584351
1769060079.5840504,20053,0.7422661781311035
1769060087.5585318,20059,0.7657728791236877
